t,x,y
     83.30000000,             NaN,             NaN
     83.31000000,             NaN,             NaN
     83.32000000,             NaN,             NaN
     83.33000000,             NaN,             NaN
     83.34000000,             NaN,             NaN
     83.35000000,             NaN,             NaN
     83.36000000,             NaN,             NaN
     83.37000000,             NaN,             NaN
     83.38000000,             NaN,             NaN
     83.39000000,             NaN,             NaN
     83.40000000,             NaN,             NaN
     83.41000000,             NaN,             NaN
     83.42000000,             NaN,             NaN
     83.43000000,             NaN,             NaN
     83.44000000,             NaN,             NaN
     83.45000000,             NaN,             NaN
     83.46000000,             NaN,             NaN
     83.47000000,             NaN,             NaN
     83.48000000,             NaN,             NaN
     83.49000000,             NaN,             NaN
     83.50000000,             NaN,             NaN
     83.51000000,             NaN,             NaN
     83.52000000,             NaN,             NaN
     83.53000000,             NaN,             NaN
     83.54000000,             NaN,             NaN
     83.55000000,             NaN,             NaN
     83.56000000,             NaN,             NaN
     83.57000000,             NaN,             NaN
     83.58000000,             NaN,             NaN
     83.59000000,             NaN,             NaN
     83.60000000,             NaN,             NaN
     83.61000000,             NaN,             NaN
     83.62000000,             NaN,             NaN
     83.63000000,             NaN,             NaN
     83.64000000,             NaN,             NaN
     83.65000000,             NaN,             NaN
     83.66000000,             NaN,             NaN
     83.67000000,             NaN,             NaN
     83.68000000,             NaN,             NaN
     83.69000000,             NaN,             NaN
     83.70000000,             NaN,             NaN
     83.71000000,             NaN,             NaN
     83.72000000,             NaN,             NaN
     83.73000000,             NaN,             NaN
     83.74000000,             NaN,             NaN
     83.75000000,             NaN,             NaN
     83.76000000,             NaN,             NaN
     83.77000000,             NaN,             NaN
     83.78000000,             NaN,             NaN
     83.79000000,             NaN,             NaN
     83.80000000,             NaN,             NaN
     83.81000000,             NaN,             NaN
     83.82000000,             NaN,             NaN
     83.83000000,             NaN,             NaN
     83.84000000,             NaN,             NaN
     83.85000000,             NaN,             NaN
     83.86000000,             NaN,             NaN
     83.87000000,             NaN,             NaN
     83.88000000,             NaN,             NaN
     83.89000000,             NaN,             NaN
     83.90000000,             NaN,             NaN
     83.91000000,             NaN,             NaN
     83.92000000,             NaN,             NaN
     83.93000000,             NaN,             NaN
     83.94000000,             NaN,             NaN
     83.95000000,             NaN,             NaN
     83.96000000,             NaN,             NaN
     83.97000000,             NaN,             NaN
     83.98000000,             NaN,             NaN
     83.99000000,             NaN,             NaN
     84.00000000,             NaN,             NaN
     84.01000000,             NaN,             NaN
     84.02000000,             NaN,             NaN
     84.03000000,             NaN,             NaN
     84.04000000,             NaN,             NaN
     84.05000000,             NaN,             NaN
     84.06000000,             NaN,             NaN
     84.07000000,             NaN,             NaN
     84.08000000,             NaN,             NaN
     84.09000000,             NaN,             NaN
     84.10000000,             NaN,             NaN
     84.11000000,             NaN,             NaN
     84.12000000,             NaN,             NaN
     84.13000000,             NaN,             NaN
     84.14000000,             NaN,             NaN
     84.15000000,             NaN,             NaN
     84.16000000,             NaN,             NaN
     84.17000000,             NaN,             NaN
     84.18000000,             NaN,             NaN
     84.19000000,             NaN,             NaN
     84.20000000,             NaN,             NaN
     84.21000000,             NaN,             NaN
     84.22000000,             NaN,             NaN
     84.23000000,             NaN,             NaN
     84.24000000,             NaN,             NaN
     84.25000000,             NaN,             NaN
     84.26000000,             NaN,             NaN
     84.27000000,             NaN,             NaN
     84.28000000,             NaN,             NaN
     84.29000000,             NaN,             NaN
     84.30000000,             NaN,             NaN
     84.31000000,             NaN,             NaN
     84.32000000,             NaN,             NaN
     84.33000000,             NaN,             NaN
     84.34000000,             NaN,             NaN
     84.35000000,             NaN,             NaN
     84.36000000,             NaN,             NaN
     84.37000000,             NaN,             NaN
     84.38000000,             NaN,             NaN
     84.39000000,             NaN,             NaN
     84.40000000,             NaN,             NaN
     84.41000000,             NaN,             NaN
     84.42000000,             NaN,             NaN
     84.43000000,             NaN,             NaN
     84.44000000,             NaN,             NaN
     84.45000000,             NaN,             NaN
     84.46000000,             NaN,             NaN
     84.47000000,             NaN,             NaN
     84.48000000,             NaN,             NaN
     84.49000000,             NaN,             NaN
     84.50000000,             NaN,             NaN
     84.51000000,             NaN,             NaN
     84.52000000,             NaN,             NaN
     84.53000000,             NaN,             NaN
     84.54000000,             NaN,             NaN
     84.55000000,             NaN,             NaN
     84.56000000,             NaN,             NaN
     84.57000000,             NaN,             NaN
     84.58000000,             NaN,             NaN
     84.59000000,             NaN,             NaN
     84.60000000,             NaN,             NaN
     84.61000000,             NaN,             NaN
     84.62000000,             NaN,             NaN
     84.63000000,             NaN,             NaN
     84.64000000,             NaN,             NaN
     84.65000000,             NaN,             NaN
     84.66000000,             NaN,             NaN
     84.67000000,             NaN,             NaN
     84.68000000,             NaN,             NaN
     84.69000000,             NaN,             NaN
     84.70000000,             NaN,             NaN
     84.71000000,             NaN,             NaN
     84.72000000,             NaN,             NaN
     84.73000000,             NaN,             NaN
     84.74000000,             NaN,             NaN
     84.75000000,             NaN,             NaN
     84.76000000,             NaN,             NaN
     84.77000000,             NaN,             NaN
     84.78000000,             NaN,             NaN
     84.79000000,             NaN,             NaN
     84.80000000,             NaN,             NaN
     84.81000000,             NaN,             NaN
     84.82000000,             NaN,             NaN
     84.83000000,             NaN,             NaN
     84.84000000,             NaN,             NaN
     84.85000000,             NaN,             NaN
     84.86000000,             NaN,             NaN
     84.87000000,             NaN,             NaN
     84.88000000,             NaN,             NaN
     84.89000000,             NaN,             NaN
     84.90000000,             NaN,             NaN
     84.91000000,             NaN,             NaN
     84.92000000,             NaN,             NaN
     84.93000000,             NaN,             NaN
     84.94000000,             NaN,             NaN
     84.95000000,             NaN,             NaN
     84.96000000,             NaN,             NaN
     84.97000000,             NaN,             NaN
     84.98000000,             NaN,             NaN
     84.99000000,             NaN,             NaN
     85.00000000,             NaN,             NaN
     85.01000000,             NaN,             NaN
     85.02000000,             NaN,             NaN
     85.03000000,             NaN,             NaN
     85.04000000,             NaN,             NaN
     85.05000000,             NaN,             NaN
     85.06000000,             NaN,             NaN
     85.07000000,             NaN,             NaN
     85.08000000,             NaN,             NaN
     85.09000000,             NaN,             NaN
     85.10000000,             NaN,             NaN
     85.11000000,             NaN,             NaN
     85.12000000,             NaN,             NaN
     85.13000000,             NaN,             NaN
     85.14000000,             NaN,             NaN
     85.15000000,             NaN,             NaN
     85.16000000,             NaN,             NaN
     85.17000000,             NaN,             NaN
     85.18000000,             NaN,             NaN
     85.19000000,             NaN,             NaN
     85.20000000,             NaN,             NaN
     85.21000000,             NaN,             NaN
     85.22000000,             NaN,             NaN
     85.23000000,             NaN,             NaN
     85.24000000,             NaN,             NaN
     85.25000000,             NaN,             NaN
     85.26000000,             NaN,             NaN
     85.27000000,             NaN,             NaN
     85.28000000,             NaN,             NaN
     85.29000000,             NaN,             NaN
     85.30000000,             NaN,             NaN
     85.31000000,             NaN,             NaN
     85.32000000,             NaN,             NaN
     85.33000000,             NaN,             NaN
     85.34000000,             NaN,             NaN
     85.35000000,             NaN,             NaN
     85.36000000,             NaN,             NaN
     85.37000000,             NaN,             NaN
     85.38000000,             NaN,             NaN
     85.39000000,             NaN,             NaN
     85.40000000,             NaN,             NaN
     85.41000000,             NaN,             NaN
     85.42000000,             NaN,             NaN
     85.43000000,             NaN,             NaN
     85.44000000,             NaN,             NaN
     85.45000000,             NaN,             NaN
     85.46000000,             NaN,             NaN
     85.47000000,             NaN,             NaN
     85.48000000,             NaN,             NaN
     85.49000000,             NaN,             NaN
     85.50000000,             NaN,             NaN
     85.51000000,             NaN,             NaN
     85.52000000,             NaN,             NaN
     85.53000000,             NaN,             NaN
     85.54000000,             NaN,             NaN
     85.55000000,             NaN,             NaN
     85.56000000,             NaN,             NaN
     85.57000000,             NaN,             NaN
     85.58000000,             NaN,             NaN
     85.59000000,             NaN,             NaN
     85.60000000,             NaN,             NaN
     85.61000000,             NaN,             NaN
     85.62000000,             NaN,             NaN
     85.63000000,             NaN,             NaN
     85.64000000,             NaN,             NaN
     85.65000000,             NaN,             NaN
     85.66000000,             NaN,             NaN
     85.67000000,             NaN,             NaN
     85.68000000,             NaN,             NaN
     85.69000000,             NaN,             NaN
     85.70000000,             NaN,             NaN
     85.71000000,             NaN,             NaN
     85.72000000,             NaN,             NaN
     85.73000000,             NaN,             NaN
     85.74000000,             NaN,             NaN
     85.75000000,             NaN,             NaN
     85.76000000,             NaN,             NaN
     85.77000000,             NaN,             NaN
     85.78000000,             NaN,             NaN
     85.79000000,             NaN,             NaN
     85.80000000,             NaN,             NaN
     85.81000000,             NaN,             NaN
     85.82000000,             NaN,             NaN
     85.83000000,             NaN,             NaN
     85.84000000,             NaN,             NaN
     85.85000000,             NaN,             NaN
     85.86000000,             NaN,             NaN
     85.87000000,             NaN,             NaN
     85.88000000,             NaN,             NaN
     85.89000000,             NaN,             NaN
     85.90000000,             NaN,             NaN
     85.91000000,             NaN,             NaN
     85.92000000,             NaN,             NaN
     85.93000000,             NaN,             NaN
     85.94000000,             NaN,             NaN
     85.95000000,             NaN,             NaN
     85.96000000,             NaN,             NaN
     85.97000000,             NaN,             NaN
     85.98000000,             NaN,             NaN
     85.99000000,             NaN,             NaN
     86.00000000,             NaN,             NaN
     86.01000000,             NaN,             NaN
     86.02000000,             NaN,             NaN
     86.03000000,             NaN,             NaN
     86.04000000,             NaN,             NaN
     86.05000000,             NaN,             NaN
     86.06000000,             NaN,             NaN
     86.07000000,             NaN,             NaN
     86.08000000,             NaN,             NaN
     86.09000000,             NaN,             NaN
     86.10000000,             NaN,             NaN
     86.11000000,             NaN,             NaN
     86.12000000,             NaN,             NaN
     86.13000000,             NaN,             NaN
     86.14000000,             NaN,             NaN
     86.15000000,             NaN,             NaN
     86.16000000,             NaN,             NaN
     86.17000000,             NaN,             NaN
     86.18000000,             NaN,             NaN
     86.19000000,             NaN,             NaN
     86.20000000,             NaN,             NaN
     86.21000000,             NaN,             NaN
     86.22000000,             NaN,             NaN
     86.23000000,             NaN,             NaN
     86.24000000,             NaN,             NaN
     86.25000000,             NaN,             NaN
     86.26000000,             NaN,             NaN
     86.27000000,             NaN,             NaN
     86.28000000,             NaN,             NaN
     86.29000000,             NaN,             NaN
     86.30000000,             NaN,             NaN
     86.31000000,             NaN,             NaN
     86.32000000,             NaN,             NaN
     86.33000000,             NaN,             NaN
     86.34000000,             NaN,             NaN
     86.35000000,             NaN,             NaN
     86.36000000,             NaN,             NaN
     86.37000000,             NaN,             NaN
     86.38000000,             NaN,             NaN
     86.39000000,             NaN,             NaN
     86.40000000,             NaN,             NaN
     86.41000000,             NaN,             NaN
     86.42000000,             NaN,             NaN
     86.43000000,             NaN,             NaN
     86.44000000,             NaN,             NaN
     86.45000000,             NaN,             NaN
     86.46000000,             NaN,             NaN
     86.47000000,             NaN,             NaN
     86.48000000,             NaN,             NaN
     86.49000000,             NaN,             NaN
     86.50000000,             NaN,             NaN
     86.51000000,             NaN,             NaN
     86.52000000,             NaN,             NaN
     86.53000000,             NaN,             NaN
     86.54000000,             NaN,             NaN
     86.55000000,             NaN,             NaN
     86.56000000,             NaN,             NaN
     86.57000000,             NaN,             NaN
     86.58000000,             NaN,             NaN
     86.59000000,             NaN,             NaN
     86.60000000,             NaN,             NaN
     86.61000000,             NaN,             NaN
     86.62000000,             NaN,             NaN
     86.63000000,             NaN,             NaN
     86.64000000,             NaN,             NaN
     86.65000000,             NaN,             NaN
     86.66000000,             NaN,             NaN
     86.67000000,             NaN,             NaN
     86.68000000,             NaN,             NaN
     86.69000000,             NaN,             NaN
     86.70000000,             NaN,             NaN
     86.71000000,             NaN,             NaN
     86.72000000,             NaN,             NaN
     86.73000000,             NaN,             NaN
     86.74000000,             NaN,             NaN
     86.75000000,             NaN,             NaN
     86.76000000,             NaN,             NaN
     86.77000000,             NaN,             NaN
     86.78000000,             NaN,             NaN
     86.79000000,             NaN,             NaN
     86.80000000,             NaN,             NaN
     86.81000000,             NaN,             NaN
     86.82000000,             NaN,             NaN
     86.83000000,             NaN,             NaN
     86.84000000,             NaN,             NaN
     86.85000000,             NaN,             NaN
     86.86000000,             NaN,             NaN
     86.87000000,             NaN,             NaN
     86.88000000,             NaN,             NaN
     86.89000000,             NaN,             NaN
     86.90000000,             NaN,             NaN
     86.91000000,             NaN,             NaN
     86.92000000,             NaN,             NaN
     86.93000000,             NaN,             NaN
     86.94000000,             NaN,             NaN
     86.95000000,             NaN,             NaN
     86.96000000,             NaN,             NaN
     86.97000000,             NaN,             NaN
     86.98000000,             NaN,             NaN
     86.99000000,             NaN,             NaN
     87.00000000,             NaN,             NaN
     87.01000000,             NaN,             NaN
     87.02000000,             NaN,             NaN
     87.03000000,             NaN,             NaN
     87.04000000,             NaN,             NaN
     87.05000000,             NaN,             NaN
     87.06000000,             NaN,             NaN
     87.07000000,             NaN,             NaN
     87.08000000,             NaN,             NaN
     87.09000000,             NaN,             NaN
     87.10000000,             NaN,             NaN
     87.11000000,             NaN,             NaN
     87.12000000,             NaN,             NaN
     87.13000000,             NaN,             NaN
     87.14000000,             NaN,             NaN
     87.15000000,             NaN,             NaN
     87.16000000,             NaN,             NaN
     87.17000000,             NaN,             NaN
     87.18000000,             NaN,             NaN
     87.19000000,             NaN,             NaN
     87.20000000,             NaN,             NaN
     87.21000000,             NaN,             NaN
     87.22000000,             NaN,             NaN
     87.23000000,             NaN,             NaN
     87.24000000,             NaN,             NaN
     87.25000000,             NaN,             NaN
     87.26000000,             NaN,             NaN
     87.27000000,             NaN,             NaN
     87.28000000,             NaN,             NaN
     87.29000000,             NaN,             NaN
     87.30000000,             NaN,             NaN
     87.31000000,             NaN,             NaN
     87.32000000,             NaN,             NaN
     87.33000000,             NaN,             NaN
     87.34000000,             NaN,             NaN
     87.35000000,             NaN,             NaN
     87.36000000,             NaN,             NaN
     87.37000000,             NaN,             NaN
     87.38000000,             NaN,             NaN
     87.39000000,             NaN,             NaN
     87.40000000,             NaN,             NaN
     87.41000000,             NaN,             NaN
     87.42000000,             NaN,             NaN
     87.43000000,             NaN,             NaN
     87.44000000,             NaN,             NaN
     87.45000000,             NaN,             NaN
     87.46000000,             NaN,             NaN
     87.47000000,             NaN,             NaN
     87.48000000,             NaN,             NaN
     87.49000000,             NaN,             NaN
     87.50000000,             NaN,             NaN
     87.51000000,             NaN,             NaN
     87.52000000,             NaN,             NaN
     87.53000000,             NaN,             NaN
     87.54000000,             NaN,             NaN
     87.55000000,             NaN,             NaN
     87.56000000,             NaN,             NaN
     87.57000000,             NaN,             NaN
     87.58000000,             NaN,             NaN
     87.59000000,             NaN,             NaN
     87.60000000,             NaN,             NaN
     87.61000000,             NaN,             NaN
     87.62000000,             NaN,             NaN
     87.63000000,             NaN,             NaN
     87.64000000,             NaN,             NaN
     87.65000000,             NaN,             NaN
     87.66000000,             NaN,             NaN
     87.67000000,             NaN,             NaN
     87.68000000,             NaN,             NaN
     87.69000000,             NaN,             NaN
     87.70000000,             NaN,             NaN
     87.71000000,             NaN,             NaN
     87.72000000,             NaN,             NaN
     87.73000000,             NaN,             NaN
     87.74000000,             NaN,             NaN
     87.75000000,             NaN,             NaN
     87.76000000,             NaN,             NaN
     87.77000000,             NaN,             NaN
     87.78000000,             NaN,             NaN
     87.79000000,             NaN,             NaN
     87.80000000,             NaN,             NaN
     87.81000000,             NaN,             NaN
     87.82000000,             NaN,             NaN
     87.83000000,             NaN,             NaN
     87.84000000,             NaN,             NaN
     87.85000000,             NaN,             NaN
     87.86000000,             NaN,             NaN
     87.87000000,             NaN,             NaN
     87.88000000,             NaN,             NaN
     87.89000000,             NaN,             NaN
     87.90000000,             NaN,             NaN
     87.91000000,             NaN,             NaN
     87.92000000,             NaN,             NaN
     87.93000000,             NaN,             NaN
     87.94000000,             NaN,             NaN
     87.95000000,             NaN,             NaN
     87.96000000,             NaN,             NaN
     87.97000000,             NaN,             NaN
     87.98000000,             NaN,             NaN
     87.99000000,             NaN,             NaN
     88.00000000,             NaN,             NaN
     88.01000000,             NaN,             NaN
     88.02000000,             NaN,             NaN
     88.03000000,             NaN,             NaN
     88.04000000,             NaN,             NaN
     88.05000000,             NaN,             NaN
     88.06000000,             NaN,             NaN
     88.07000000,             NaN,             NaN
     88.08000000,             NaN,             NaN
     88.09000000,             NaN,             NaN
     88.10000000,             NaN,             NaN
     88.11000000,             NaN,             NaN
     88.12000000,             NaN,             NaN
     88.13000000,             NaN,             NaN
     88.14000000,             NaN,             NaN
     88.15000000,             NaN,             NaN
     88.16000000,             NaN,             NaN
     88.17000000,             NaN,             NaN
     88.18000000,             NaN,             NaN
     88.19000000,             NaN,             NaN
     88.20000000,             NaN,             NaN
     88.21000000,             NaN,             NaN
     88.22000000,             NaN,             NaN
     88.23000000,             NaN,             NaN
     88.24000000,             NaN,             NaN
     88.25000000,             NaN,             NaN
     88.26000000,             NaN,             NaN
     88.27000000,             NaN,             NaN
     88.28000000,             NaN,             NaN
     88.29000000,             NaN,             NaN
     88.30000000,             NaN,             NaN
     88.31000000,             NaN,             NaN
     88.32000000,             NaN,             NaN
     88.33000000,             NaN,             NaN
     88.34000000,             NaN,             NaN
     88.35000000,             NaN,             NaN
     88.36000000,             NaN,             NaN
     88.37000000,             NaN,             NaN
     88.38000000,             NaN,             NaN
     88.39000000,             NaN,             NaN
     88.40000000,             NaN,             NaN
     88.41000000,             NaN,             NaN
     88.42000000,             NaN,             NaN
     88.43000000,             NaN,             NaN
     88.44000000,             NaN,             NaN
     88.45000000,             NaN,             NaN
     88.46000000,             NaN,             NaN
     88.47000000,             NaN,             NaN
     88.48000000,             NaN,             NaN
     88.49000000,             NaN,             NaN
     88.50000000,             NaN,             NaN
     88.51000000,             NaN,             NaN
     88.52000000,             NaN,             NaN
     88.53000000,             NaN,             NaN
     88.54000000,             NaN,             NaN
     88.55000000,             NaN,             NaN
     88.56000000,             NaN,             NaN
     88.57000000,             NaN,             NaN
     88.58000000,             NaN,             NaN
     88.59000000,             NaN,             NaN
     88.60000000,             NaN,             NaN
     88.61000000,             NaN,             NaN
     88.62000000,             NaN,             NaN
     88.63000000,             NaN,             NaN
     88.64000000,             NaN,             NaN
     88.65000000,             NaN,             NaN
     88.66000000,             NaN,             NaN
     88.67000000,             NaN,             NaN
     88.68000000,             NaN,             NaN
     88.69000000,             NaN,             NaN
     88.70000000,             NaN,             NaN
     88.71000000,             NaN,             NaN
     88.72000000,             NaN,             NaN
     88.73000000,             NaN,             NaN
     88.74000000,             NaN,             NaN
     88.75000000,             NaN,             NaN
     88.76000000,             NaN,             NaN
     88.77000000,             NaN,             NaN
     88.78000000,             NaN,             NaN
     88.79000000,             NaN,             NaN
     88.80000000,             NaN,             NaN
     88.81000000,             NaN,             NaN
     88.82000000,             NaN,             NaN
     88.83000000,             NaN,             NaN
     88.84000000,             NaN,             NaN
     88.85000000,             NaN,             NaN
     88.86000000,             NaN,             NaN
     88.87000000,             NaN,             NaN
     88.88000000,             NaN,             NaN
     88.89000000,             NaN,             NaN
     88.90000000,             NaN,             NaN
     88.91000000,             NaN,             NaN
     88.92000000,             NaN,             NaN
     88.93000000,             NaN,             NaN
     88.94000000,             NaN,             NaN
     88.95000000,             NaN,             NaN
     88.96000000,             NaN,             NaN
     88.97000000,             NaN,             NaN
     88.98000000,             NaN,             NaN
     88.99000000,             NaN,             NaN
     89.00000000,             NaN,             NaN
     89.01000000,             NaN,             NaN
     89.02000000,             NaN,             NaN
     89.03000000,             NaN,             NaN
     89.04000000,             NaN,             NaN
     89.05000000,             NaN,             NaN
     89.06000000,             NaN,             NaN
     89.07000000,             NaN,             NaN
     89.08000000,             NaN,             NaN
     89.09000000,             NaN,             NaN
     89.10000000,             NaN,             NaN
     89.11000000,             NaN,             NaN
     89.12000000,             NaN,             NaN
     89.13000000,             NaN,             NaN
     89.14000000,             NaN,             NaN
     89.15000000,             NaN,             NaN
     89.16000000,             NaN,             NaN
     89.17000000,             NaN,             NaN
     89.18000000,             NaN,             NaN
     89.19000000,             NaN,             NaN
     89.20000000,             NaN,             NaN
     89.21000000,             NaN,             NaN
     89.22000000,             NaN,             NaN
     89.23000000,             NaN,             NaN
     89.24000000,             NaN,             NaN
     89.25000000,             NaN,             NaN
     89.26000000,             NaN,             NaN
     89.27000000,             NaN,             NaN
     89.28000000,             NaN,             NaN
     89.29000000,             NaN,             NaN
     89.30000000,             NaN,             NaN
     89.31000000,             NaN,             NaN
     89.32000000,             NaN,             NaN
     89.33000000,             NaN,             NaN
     89.34000000,             NaN,             NaN
     89.35000000,             NaN,             NaN
     89.36000000,             NaN,             NaN
     89.37000000,             NaN,             NaN
     89.38000000,             NaN,             NaN
     89.39000000,             NaN,             NaN
     89.40000000,             NaN,             NaN
     89.41000000,             NaN,             NaN
     89.42000000,             NaN,             NaN
     89.43000000,             NaN,             NaN
     89.44000000,             NaN,             NaN
     89.45000000,             NaN,             NaN
     89.46000000,             NaN,             NaN
     89.47000000,             NaN,             NaN
     89.48000000,             NaN,             NaN
     89.49000000,             NaN,             NaN
     89.50000000,             NaN,             NaN
     89.51000000,             NaN,             NaN
     89.52000000,             NaN,             NaN
     89.53000000,             NaN,             NaN
     89.54000000,             NaN,             NaN
     89.55000000,             NaN,             NaN
     89.56000000,             NaN,             NaN
     89.57000000,             NaN,             NaN
     89.58000000,             NaN,             NaN
     89.59000000,             NaN,             NaN
     89.60000000,             NaN,             NaN
     89.61000000,             NaN,             NaN
     89.62000000,             NaN,             NaN
     89.63000000,             NaN,             NaN
     89.64000000,             NaN,             NaN
     89.65000000,             NaN,             NaN
     89.66000000,             NaN,             NaN
     89.67000000,             NaN,             NaN
     89.68000000,             NaN,             NaN
     89.69000000,             NaN,             NaN
     89.70000000,             NaN,             NaN
     89.71000000,             NaN,             NaN
     89.72000000,             NaN,             NaN
     89.73000000,             NaN,             NaN
     89.74000000,             NaN,             NaN
     89.75000000,             NaN,             NaN
     89.76000000,             NaN,             NaN
     89.77000000,             NaN,             NaN
     89.78000000,             NaN,             NaN
     89.79000000,             NaN,             NaN
     89.80000000,             NaN,             NaN
     89.81000000,             NaN,             NaN
     89.82000000,             NaN,             NaN
     89.83000000,             NaN,             NaN
     89.84000000,             NaN,             NaN
     89.85000000,             NaN,             NaN
     89.86000000,             NaN,             NaN
     89.87000000,             NaN,             NaN
     89.88000000,             NaN,             NaN
     89.89000000,             NaN,             NaN
     89.90000000,             NaN,             NaN
     89.91000000,             NaN,             NaN
     89.92000000,             NaN,             NaN
     89.93000000,             NaN,             NaN
     89.94000000,             NaN,             NaN
     89.95000000,             NaN,             NaN
     89.96000000,             NaN,             NaN
     89.97000000,             NaN,             NaN
     89.98000000,             NaN,             NaN
     89.99000000,             NaN,             NaN
     90.00000000,             NaN,             NaN
     90.01000000,             NaN,             NaN
     90.02000000,             NaN,             NaN
     90.03000000,             NaN,             NaN
     90.04000000,             NaN,             NaN
     90.05000000,             NaN,             NaN
     90.06000000,             NaN,             NaN
     90.07000000,             NaN,             NaN
     90.08000000,             NaN,             NaN
     90.09000000,             NaN,             NaN
     90.10000000,             NaN,             NaN
     90.11000000,             NaN,             NaN
     90.12000000,             NaN,             NaN
     90.13000000,             NaN,             NaN
     90.14000000,             NaN,             NaN
     90.15000000,             NaN,             NaN
     90.16000000,             NaN,             NaN
     90.17000000,             NaN,             NaN
     90.18000000,             NaN,             NaN
     90.19000000,             NaN,             NaN
     90.20000000,             NaN,             NaN
     90.21000000,             NaN,             NaN
     90.22000000,             NaN,             NaN
     90.23000000,             NaN,             NaN
     90.24000000,             NaN,             NaN
     90.25000000,             NaN,             NaN
     90.26000000,             NaN,             NaN
     90.27000000,             NaN,             NaN
     90.28000000,             NaN,             NaN
     90.29000000,             NaN,             NaN
     90.30000000,             NaN,             NaN
     90.31000000,             NaN,             NaN
     90.32000000,             NaN,             NaN
     90.33000000,             NaN,             NaN
     90.34000000,             NaN,             NaN
     90.35000000,             NaN,             NaN
     90.36000000,             NaN,             NaN
     90.37000000,             NaN,             NaN
     90.38000000,             NaN,             NaN
     90.39000000,             NaN,             NaN
     90.40000000,             NaN,             NaN
     90.41000000,             NaN,             NaN
     90.42000000,             NaN,             NaN
     90.43000000,             NaN,             NaN
     90.44000000,             NaN,             NaN
     90.45000000,             NaN,             NaN
     90.46000000,             NaN,             NaN
     90.47000000,             NaN,             NaN
     90.48000000,             NaN,             NaN
     90.49000000,             NaN,             NaN
     90.50000000,             NaN,             NaN
     90.51000000,             NaN,             NaN
     90.52000000,             NaN,             NaN
     90.53000000,             NaN,             NaN
     90.54000000,             NaN,             NaN
     90.55000000,             NaN,             NaN
     90.56000000,             NaN,             NaN
     90.57000000,             NaN,             NaN
     90.58000000,             NaN,             NaN
     90.59000000,             NaN,             NaN
     90.60000000,             NaN,             NaN
     90.61000000,             NaN,             NaN
     90.62000000,             NaN,             NaN
     90.63000000,             NaN,             NaN
     90.64000000,             NaN,             NaN
     90.65000000,             NaN,             NaN
     90.66000000,             NaN,             NaN
     90.67000000,             NaN,             NaN
     90.68000000,             NaN,             NaN
     90.69000000,             NaN,             NaN
     90.70000000,             NaN,             NaN
     90.71000000,             NaN,             NaN
     90.72000000,             NaN,             NaN
     90.73000000,             NaN,             NaN
     90.74000000,             NaN,             NaN
     90.75000000,             NaN,             NaN
     90.76000000,             NaN,             NaN
     90.77000000,             NaN,             NaN
     90.78000000,             NaN,             NaN
     90.79000000,             NaN,             NaN
     90.80000000,             NaN,             NaN
     90.81000000,             NaN,             NaN
     90.82000000,             NaN,             NaN
     90.83000000,             NaN,             NaN
     90.84000000,             NaN,             NaN
     90.85000000,             NaN,             NaN
     90.86000000,             NaN,             NaN
     90.87000000,             NaN,             NaN
     90.88000000,             NaN,             NaN
     90.89000000,             NaN,             NaN
     90.90000000,             NaN,             NaN
     90.91000000,             NaN,             NaN
     90.92000000,             NaN,             NaN
     90.93000000,             NaN,             NaN
     90.94000000,             NaN,             NaN
     90.95000000,             NaN,             NaN
     90.96000000,             NaN,             NaN
     90.97000000,             NaN,             NaN
     90.98000000,             NaN,             NaN
     90.99000000,             NaN,             NaN
     91.00000000,             NaN,             NaN
     91.01000000,             NaN,             NaN
     91.02000000,             NaN,             NaN
     91.03000000,             NaN,             NaN
     91.04000000,             NaN,             NaN
     91.05000000,             NaN,             NaN
     91.06000000,             NaN,             NaN
     91.07000000,             NaN,             NaN
     91.08000000,             NaN,             NaN
     91.09000000,             NaN,             NaN
     91.10000000,             NaN,             NaN
     91.11000000,             NaN,             NaN
     91.12000000,             NaN,             NaN
     91.13000000,             NaN,             NaN
     91.14000000,             NaN,             NaN
     91.15000000,             NaN,             NaN
     91.16000000,             NaN,             NaN
     91.17000000,             NaN,             NaN
     91.18000000,             NaN,             NaN
     91.19000000,             NaN,             NaN
     91.20000000,             NaN,             NaN
     91.21000000,             NaN,             NaN
     91.22000000,             NaN,             NaN
     91.23000000,             NaN,             NaN
     91.24000000,             NaN,             NaN
     91.25000000,             NaN,             NaN
     91.26000000,             NaN,             NaN
     91.27000000,             NaN,             NaN
     91.28000000,             NaN,             NaN
     91.29000000,             NaN,             NaN
     91.30000000,             NaN,             NaN
     91.31000000,             NaN,             NaN
     91.32000000,             NaN,             NaN
     91.33000000,             NaN,             NaN
     91.34000000,             NaN,             NaN
     91.35000000,             NaN,             NaN
     91.36000000,             NaN,             NaN
     91.37000000,             NaN,             NaN
     91.38000000,             NaN,             NaN
     91.39000000,             NaN,             NaN
     91.40000000,             NaN,             NaN
     91.41000000,             NaN,             NaN
     91.42000000,             NaN,             NaN
     91.43000000,             NaN,             NaN
     91.44000000,             NaN,             NaN
     91.45000000,             NaN,             NaN
     91.46000000,             NaN,             NaN
     91.47000000,             NaN,             NaN
     91.48000000,             NaN,             NaN
     91.49000000,             NaN,             NaN
     91.50000000,             NaN,             NaN
     91.51000000,             NaN,             NaN
     91.52000000,             NaN,             NaN
